zerothird_unique_run_data_row,run_timestamp_utc,run_timestamp_local,record_id,alice_file,filename_kind,curated_window,curated_mode,rows,qkd_rows,chsh_rows,alice_results_csv,alice_results_data_rows,alice_results_line_numbers,first_alice_results_line_number,last_alice_results_line_number,good_results_combined_csv,good_results_combined_data_rows,zerothird_results_csv,zerothird_results_data_rows,first_zerothird_results_data_row,last_zerothird_results_data_row
28,2026-07-09T08:18:28.918377+00:00,2026-07-09T10:18:28.918377+02:00,CHSH_S_step0021,alice_CHSH_S_step0021_20260709T081828.918377Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30505,30506,30506,30506,Data/GoodResults/alice_results_good_since_20260628.csv,15369,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,28,28,28
29,2026-07-09T08:19:17.371666+00:00,2026-07-09T10:19:17.371666+02:00,CHSH_S_step0022,alice_CHSH_S_step0022_20260709T081917.371666Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30506,30507,30507,30507,Data/GoodResults/alice_results_good_since_20260628.csv,15370,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,29,29,29
30,2026-07-09T08:20:06.189422+00:00,2026-07-09T10:20:06.189422+02:00,CHSH_S_step0023,alice_CHSH_S_step0023_20260709T082006.189422Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30507,30508,30508,30508,Data/GoodResults/alice_results_good_since_20260628.csv,15371,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,30,30,30
31,2026-07-09T08:20:54.654610+00:00,2026-07-09T10:20:54.654610+02:00,CHSH_S_step0024,alice_CHSH_S_step0024_20260709T082054.654610Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30508,30509,30509,30509,Data/GoodResults/alice_results_good_since_20260628.csv,15372,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,31,31,31
32,2026-07-09T08:21:43.045118+00:00,2026-07-09T10:21:43.045118+02:00,CHSH_S_step0025,alice_CHSH_S_step0025_20260709T082143.045118Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30509,30510,30510,30510,Data/GoodResults/alice_results_good_since_20260628.csv,15373,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,32,32,32
33,2026-07-09T08:22:31.732375+00:00,2026-07-09T10:22:31.732375+02:00,CHSH_S_step0026,alice_CHSH_S_step0026_20260709T082231.732375Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30510,30511,30511,30511,Data/GoodResults/alice_results_good_since_20260628.csv,15374,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,33,33,33
34,2026-07-09T08:23:20.144181+00:00,2026-07-09T10:23:20.144181+02:00,CHSH_S_step0027,alice_CHSH_S_step0027_20260709T082320.144181Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30511,30512,30512,30512,Data/GoodResults/alice_results_good_since_20260628.csv,15375,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,34,34,34
35,2026-07-09T08:24:08.609714+00:00,2026-07-09T10:24:08.609714+02:00,CHSH_S_step0028,alice_CHSH_S_step0028_20260709T082408.609714Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30512,30513,30513,30513,Data/GoodResults/alice_results_good_since_20260628.csv,15376,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,35,35,35
36,2026-07-09T08:24:57.165938+00:00,2026-07-09T10:24:57.165938+02:00,CHSH_S_step0029,alice_CHSH_S_step0029_20260709T082457.165938Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30513,30514,30514,30514,Data/GoodResults/alice_results_good_since_20260628.csv,15377,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,36,36,36
37,2026-07-09T08:25:45.856066+00:00,2026-07-09T10:25:45.856066+02:00,CHSH_S_step0030,alice_CHSH_S_step0030_20260709T082545.856066Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30514,30515,30515,30515,Data/GoodResults/alice_results_good_since_20260628.csv,15378,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,37,37,37
38,2026-07-09T08:26:34.663667+00:00,2026-07-09T10:26:34.663667+02:00,CHSH_S_step0031,alice_CHSH_S_step0031_20260709T082634.663667Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30515,30516,30516,30516,Data/GoodResults/alice_results_good_since_20260628.csv,15379,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,38,38,38
39,2026-07-09T08:27:26.933676+00:00,2026-07-09T10:27:26.933676+02:00,CHSH_S_step0032,alice_CHSH_S_step0032_20260709T082726.933676Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30516,30517,30517,30517,Data/GoodResults/alice_results_good_since_20260628.csv,15380,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,39,39,39
40,2026-07-09T08:28:18.842074+00:00,2026-07-09T10:28:18.842074+02:00,CHSH_S_step0033,alice_CHSH_S_step0033_20260709T082818.842074Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30517,30518,30518,30518,Data/GoodResults/alice_results_good_since_20260628.csv,15381,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,40,40,40
41,2026-07-09T08:29:10.641736+00:00,2026-07-09T10:29:10.641736+02:00,CHSH_S_step0034,alice_CHSH_S_step0034_20260709T082910.641736Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30518,30519,30519,30519,Data/GoodResults/alice_results_good_since_20260628.csv,15382,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,41,41,41
42,2026-07-09T08:30:02.539841+00:00,2026-07-09T10:30:02.539841+02:00,CHSH_S_step0035,alice_CHSH_S_step0035_20260709T083002.539841Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30519,30520,30520,30520,Data/GoodResults/alice_results_good_since_20260628.csv,15383,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,42,42,42
43,2026-07-09T08:30:54.627547+00:00,2026-07-09T10:30:54.627547+02:00,CHSH_S_step0036,alice_CHSH_S_step0036_20260709T083054.627547Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30520,30521,30521,30521,Data/GoodResults/alice_results_good_since_20260628.csv,15384,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,43,43,43
44,2026-07-09T08:31:46.305142+00:00,2026-07-09T10:31:46.305142+02:00,CHSH_S_step0037,alice_CHSH_S_step0037_20260709T083146.305142Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30521,30522,30522,30522,Data/GoodResults/alice_results_good_since_20260628.csv,15385,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,44,44,44
45,2026-07-09T08:32:37.593528+00:00,2026-07-09T10:32:37.593528+02:00,CHSH_S_step0038,alice_CHSH_S_step0038_20260709T083237.593528Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30522,30523,30523,30523,Data/GoodResults/alice_results_good_since_20260628.csv,15386,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,45,45,45
46,2026-07-09T08:33:28.359896+00:00,2026-07-09T10:33:28.359896+02:00,CHSH_S_step0039,alice_CHSH_S_step0039_20260709T083328.359896Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30523,30524,30524,30524,Data/GoodResults/alice_results_good_since_20260628.csv,15387,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,46,46,46
47,2026-07-09T08:34:19.133463+00:00,2026-07-09T10:34:19.133463+02:00,CHSH_S_step0040,alice_CHSH_S_step0040_20260709T083419.133463Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30524,30525,30525,30525,Data/GoodResults/alice_results_good_since_20260628.csv,15388,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,47,47,47
48,2026-07-09T08:35:09.709702+00:00,2026-07-09T10:35:09.709702+02:00,CHSH_S_step0041,alice_CHSH_S_step0041_20260709T083509.709702Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30525,30526,30526,30526,Data/GoodResults/alice_results_good_since_20260628.csv,15389,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,48,48,48
49,2026-07-09T08:36:00.426002+00:00,2026-07-09T10:36:00.426002+02:00,CHSH_S_step0042,alice_CHSH_S_step0042_20260709T083600.426002Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30526,30527,30527,30527,Data/GoodResults/alice_results_good_since_20260628.csv,15390,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,49,49,49
50,2026-07-09T08:36:51.476796+00:00,2026-07-09T10:36:51.476796+02:00,CHSH_S_step0043,alice_CHSH_S_step0043_20260709T083651.476796Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30527,30528,30528,30528,Data/GoodResults/alice_results_good_since_20260628.csv,15391,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,50,50,50
51,2026-07-09T08:37:42.185356+00:00,2026-07-09T10:37:42.185356+02:00,CHSH_S_step0044,alice_CHSH_S_step0044_20260709T083742.185356Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30528,30529,30529,30529,Data/GoodResults/alice_results_good_since_20260628.csv,15392,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,51,51,51
52,2026-07-09T08:38:33.076139+00:00,2026-07-09T10:38:33.076139+02:00,CHSH_S_step0045,alice_CHSH_S_step0045_20260709T083833.076139Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30529,30530,30530,30530,Data/GoodResults/alice_results_good_since_20260628.csv,15393,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,52,52,52
53,2026-07-09T08:39:24.365247+00:00,2026-07-09T10:39:24.365247+02:00,CHSH_S_step0046,alice_CHSH_S_step0046_20260709T083924.365247Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30530,30531,30531,30531,Data/GoodResults/alice_results_good_since_20260628.csv,15394,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,53,53,53
54,2026-07-09T08:40:15.251121+00:00,2026-07-09T10:40:15.251121+02:00,CHSH_S_step0047,alice_CHSH_S_step0047_20260709T084015.251121Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30531,30532,30532,30532,Data/GoodResults/alice_results_good_since_20260628.csv,15395,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,54,54,54
55,2026-07-09T08:41:06.309887+00:00,2026-07-09T10:41:06.309887+02:00,CHSH_S_step0048,alice_CHSH_S_step0048_20260709T084106.309887Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30532,30533,30533,30533,Data/GoodResults/alice_results_good_since_20260628.csv,15396,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,55,55,55
56,2026-07-09T08:41:58.132622+00:00,2026-07-09T10:41:58.132622+02:00,CHSH_S_step0049,alice_CHSH_S_step0049_20260709T084158.132622Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30533,30534,30534,30534,Data/GoodResults/alice_results_good_since_20260628.csv,15397,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,56,56,56
57,2026-07-09T08:42:49.791571+00:00,2026-07-09T10:42:49.791571+02:00,CHSH_S_step0050,alice_CHSH_S_step0050_20260709T084249.791571Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30534,30535,30535,30535,Data/GoodResults/alice_results_good_since_20260628.csv,15398,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,57,57,57
58,2026-07-09T08:43:41.538432+00:00,2026-07-09T10:43:41.538432+02:00,CHSH_S_step0051,alice_CHSH_S_step0051_20260709T084341.538432Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30535,30536,30536,30536,Data/GoodResults/alice_results_good_since_20260628.csv,15399,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,58,58,58
59,2026-07-09T08:44:32.583111+00:00,2026-07-09T10:44:32.583111+02:00,CHSH_S_step0052,alice_CHSH_S_step0052_20260709T084432.583111Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30536,30537,30537,30537,Data/GoodResults/alice_results_good_since_20260628.csv,15400,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,59,59,59
60,2026-07-09T08:45:24.505891+00:00,2026-07-09T10:45:24.505891+02:00,CHSH_S_step0053,alice_CHSH_S_step0053_20260709T084524.505891Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30537,30538,30538,30538,Data/GoodResults/alice_results_good_since_20260628.csv,15401,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,60,60,60
61,2026-07-09T08:46:16.228612+00:00,2026-07-09T10:46:16.228612+02:00,CHSH_S_step0054,alice_CHSH_S_step0054_20260709T084616.228612Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30538,30539,30539,30539,Data/GoodResults/alice_results_good_since_20260628.csv,15402,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,61,61,61
62,2026-07-09T08:47:08.481673+00:00,2026-07-09T10:47:08.481673+02:00,CHSH_S_step0055,alice_CHSH_S_step0055_20260709T084708.481673Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30539,30540,30540,30540,Data/GoodResults/alice_results_good_since_20260628.csv,15403,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,62,62,62
63,2026-07-09T08:48:00.786772+00:00,2026-07-09T10:48:00.786772+02:00,CHSH_S_step0056,alice_CHSH_S_step0056_20260709T084800.786772Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30540,30541,30541,30541,Data/GoodResults/alice_results_good_since_20260628.csv,15404,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,63,63,63
64,2026-07-09T08:48:53.170856+00:00,2026-07-09T10:48:53.170856+02:00,CHSH_S_step0057,alice_CHSH_S_step0057_20260709T084853.170856Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30541,30542,30542,30542,Data/GoodResults/alice_results_good_since_20260628.csv,15405,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,64,64,64
65,2026-07-09T08:49:45.238984+00:00,2026-07-09T10:49:45.238984+02:00,CHSH_S_step0058,alice_CHSH_S_step0058_20260709T084945.238984Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30542,30543,30543,30543,Data/GoodResults/alice_results_good_since_20260628.csv,15406,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,65,65,65
66,2026-07-09T08:50:40.610877+00:00,2026-07-09T10:50:40.610877+02:00,CHSH_S_step0059,alice_CHSH_S_step0059_20260709T085040.610877Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30543,30544,30544,30544,Data/GoodResults/alice_results_good_since_20260628.csv,15407,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,66,66,66
67,2026-07-09T08:51:30.902706+00:00,2026-07-09T10:51:30.902706+02:00,CHSH_S_step0060,alice_CHSH_S_step0060_20260709T085130.902706Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30544,30545,30545,30545,Data/GoodResults/alice_results_good_since_20260628.csv,15408,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,67,67,67
68,2026-07-09T08:52:21.745823+00:00,2026-07-09T10:52:21.745823+02:00,CHSH_S_step0061,alice_CHSH_S_step0061_20260709T085221.745823Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30545,30546,30546,30546,Data/GoodResults/alice_results_good_since_20260628.csv,15409,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,68,68,68
69,2026-07-09T08:53:12.829525+00:00,2026-07-09T10:53:12.829525+02:00,CHSH_S_step0062,alice_CHSH_S_step0062_20260709T085312.829525Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30546,30547,30547,30547,Data/GoodResults/alice_results_good_since_20260628.csv,15410,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,69,69,69
70,2026-07-09T08:54:03.570445+00:00,2026-07-09T10:54:03.570445+02:00,CHSH_S_step0063,alice_CHSH_S_step0063_20260709T085403.570445Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30547,30548,30548,30548,Data/GoodResults/alice_results_good_since_20260628.csv,15411,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,70,70,70
71,2026-07-09T08:54:54.765647+00:00,2026-07-09T10:54:54.765647+02:00,CHSH_S_step0064,alice_CHSH_S_step0064_20260709T085454.765647Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30548,30549,30549,30549,Data/GoodResults/alice_results_good_since_20260628.csv,15412,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,71,71,71
72,2026-07-09T08:55:46.770271+00:00,2026-07-09T10:55:46.770271+02:00,CHSH_S_step0065,alice_CHSH_S_step0065_20260709T085546.770271Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30549,30550,30550,30550,Data/GoodResults/alice_results_good_since_20260628.csv,15413,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,72,72,72
73,2026-07-09T08:56:38.701654+00:00,2026-07-09T10:56:38.701654+02:00,CHSH_S_step0066,alice_CHSH_S_step0066_20260709T085638.701654Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30550,30551,30551,30551,Data/GoodResults/alice_results_good_since_20260628.csv,15414,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,73,73,73
74,2026-07-09T08:57:30.683266+00:00,2026-07-09T10:57:30.683266+02:00,CHSH_S_step0067,alice_CHSH_S_step0067_20260709T085730.683266Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30551,30552,30552,30552,Data/GoodResults/alice_results_good_since_20260628.csv,15415,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,74,74,74
75,2026-07-09T08:58:21.457455+00:00,2026-07-09T10:58:21.457455+02:00,CHSH_S_step0068,alice_CHSH_S_step0068_20260709T085821.457455Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30552,30553,30553,30553,Data/GoodResults/alice_results_good_since_20260628.csv,15416,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,75,75,75
76,2026-07-09T08:59:12.356376+00:00,2026-07-09T10:59:12.356376+02:00,CHSH_S_step0069,alice_CHSH_S_step0069_20260709T085912.356376Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30553,30554,30554,30554,Data/GoodResults/alice_results_good_since_20260628.csv,15417,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,76,76,76
77,2026-07-09T09:00:04.516738+00:00,2026-07-09T11:00:04.516738+02:00,CHSH_S_step0070,alice_CHSH_S_step0070_20260709T090004.516738Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30554,30555,30555,30555,Data/GoodResults/alice_results_good_since_20260628.csv,15418,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,77,77,77
78,2026-07-09T09:00:55.840987+00:00,2026-07-09T11:00:55.840987+02:00,CHSH_S_step0071,alice_CHSH_S_step0071_20260709T090055.840987Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30555,30556,30556,30556,Data/GoodResults/alice_results_good_since_20260628.csv,15419,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,78,78,78
79,2026-07-09T09:01:47.095329+00:00,2026-07-09T11:01:47.095329+02:00,CHSH_S_step0072,alice_CHSH_S_step0072_20260709T090147.095329Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30556,30557,30557,30557,Data/GoodResults/alice_results_good_since_20260628.csv,15420,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,79,79,79
80,2026-07-09T09:02:38.158982+00:00,2026-07-09T11:02:38.158982+02:00,CHSH_S_step0073,alice_CHSH_S_step0073_20260709T090238.158982Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30557,30558,30558,30558,Data/GoodResults/alice_results_good_since_20260628.csv,15421,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,80,80,80
81,2026-07-09T09:03:28.778321+00:00,2026-07-09T11:03:28.778321+02:00,CHSH_S_step0074,alice_CHSH_S_step0074_20260709T090328.778321Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30558,30559,30559,30559,Data/GoodResults/alice_results_good_since_20260628.csv,15422,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,81,81,81
82,2026-07-09T09:04:19.580916+00:00,2026-07-09T11:04:19.580916+02:00,CHSH_S_step0075,alice_CHSH_S_step0075_20260709T090419.580916Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30559,30560,30560,30560,Data/GoodResults/alice_results_good_since_20260628.csv,15423,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,82,82,82
83,2026-07-09T09:05:10.895308+00:00,2026-07-09T11:05:10.895308+02:00,CHSH_S_step0076,alice_CHSH_S_step0076_20260709T090510.895308Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30560,30561,30561,30561,Data/GoodResults/alice_results_good_since_20260628.csv,15424,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,83,83,83
84,2026-07-09T09:06:02.036452+00:00,2026-07-09T11:06:02.036452+02:00,CHSH_S_step0077,alice_CHSH_S_step0077_20260709T090602.036452Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30561,30562,30562,30562,Data/GoodResults/alice_results_good_since_20260628.csv,15425,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,84,84,84
85,2026-07-09T09:07:42.087504+00:00,2026-07-09T11:07:42.087504+02:00,CHSH_S,alice_CHSH_S_20260709T090742.087504Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30562,30563,30563,30563,Data/GoodResults/alice_results_good_since_20260628.csv,15426,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,85,85,85
86,2026-07-09T09:08:34.756979+00:00,2026-07-09T11:08:34.756979+02:00,CHSH_S_step0001,alice_CHSH_S_step0001_20260709T090834.756979Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30563,30564,30564,30564,Data/GoodResults/alice_results_good_since_20260628.csv,15427,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,86,86,86
87,2026-07-09T09:09:27.499789+00:00,2026-07-09T11:09:27.499789+02:00,CHSH_S_step0002,alice_CHSH_S_step0002_20260709T090927.499789Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30564,30565,30565,30565,Data/GoodResults/alice_results_good_since_20260628.csv,15428,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,87,87,87
88,2026-07-09T09:10:19.976912+00:00,2026-07-09T11:10:19.976912+02:00,CHSH_S_step0003,alice_CHSH_S_step0003_20260709T091019.976912Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30565,30566,30566,30566,Data/GoodResults/alice_results_good_since_20260628.csv,15429,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,88,88,88
89,2026-07-09T09:11:10.837110+00:00,2026-07-09T11:11:10.837110+02:00,CHSH_S_step0004,alice_CHSH_S_step0004_20260709T091110.837110Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30566,30567,30567,30567,Data/GoodResults/alice_results_good_since_20260628.csv,15430,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,89,89,89
90,2026-07-09T09:11:59.756167+00:00,2026-07-09T11:11:59.756167+02:00,CHSH_S_step0005,alice_CHSH_S_step0005_20260709T091159.756167Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30567,30568,30568,30568,Data/GoodResults/alice_results_good_since_20260628.csv,15431,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,90,90,90
91,2026-07-09T09:12:49.068635+00:00,2026-07-09T11:12:49.068635+02:00,CHSH_S_step0006,alice_CHSH_S_step0006_20260709T091249.068635Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30568,30569,30569,30569,Data/GoodResults/alice_results_good_since_20260628.csv,15432,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,91,91,91
92,2026-07-09T09:13:37.744379+00:00,2026-07-09T11:13:37.744379+02:00,CHSH_S_step0007,alice_CHSH_S_step0007_20260709T091337.744379Z_exp_20.0s.bin,CHSH_S filename,"475 ps, 3 sigma",optimize,1,0,1,Data/alice_results.csv,30569,30570,30570,30570,Data/GoodResults/alice_results_good_since_20260628.csv,15433,Data/GoodResults/alice_results_good_ZeroThird_since_20260709.csv,92,92,92
